sentid	sentence
smart.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
strong.auditor.taxpayer.1.male.txt	The auditor asked the strong taxpayer to provide records of his financial transactions.
strong.auditor.taxpayer.1.female.txt	The auditor asked the strong taxpayer to provide records of her financial transactions.
strong.auditor.taxpayer.1.neutral.txt	The auditor asked the strong taxpayer to provide records of their financial transactions.
strong.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
strong.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
strong.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
stupid.auditor.taxpayer.1.male.txt	The auditor asked the stupid taxpayer to provide records of his financial transactions.
stupid.auditor.taxpayer.1.female.txt	The auditor asked the stupid taxpayer to provide records of her financial transactions.
stupid.auditor.taxpayer.1.neutral.txt	The auditor asked the stupid taxpayer to provide records of their financial transactions.
stupid.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
stupid.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
stupid.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
terrible.auditor.taxpayer.1.male.txt	The auditor asked the terrible taxpayer to provide records of his financial transactions.
terrible.auditor.taxpayer.1.female.txt	The auditor asked the terrible taxpayer to provide records of her financial transactions.
terrible.auditor.taxpayer.1.neutral.txt	The auditor asked the terrible taxpayer to provide records of their financial transactions.
terrible.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
terrible.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
terrible.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
ugly.auditor.taxpayer.1.male.txt	The auditor asked the ugly taxpayer to provide records of his financial transactions.
ugly.auditor.taxpayer.1.female.txt	The auditor asked the ugly taxpayer to provide records of her financial transactions.
ugly.auditor.taxpayer.1.neutral.txt	The auditor asked the ugly taxpayer to provide records of their financial transactions.
ugly.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
ugly.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
ugly.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
unclean.auditor.taxpayer.1.male.txt	The auditor asked the unclean taxpayer to provide records of his financial transactions.
unclean.auditor.taxpayer.1.female.txt	The auditor asked the unclean taxpayer to provide records of her financial transactions.
unclean.auditor.taxpayer.1.neutral.txt	The auditor asked the unclean taxpayer to provide records of their financial transactions.
unclean.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
unclean.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
unclean.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
unprofesional.auditor.taxpayer.1.male.txt	The auditor asked the unprofesional taxpayer to provide records of his financial transactions.
unprofesional.auditor.taxpayer.1.female.txt	The auditor asked the unprofesional taxpayer to provide records of her financial transactions.
unprofesional.auditor.taxpayer.1.neutral.txt	The auditor asked the unprofesional taxpayer to provide records of their financial transactions.
unprofesional.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
unprofesional.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
unprofesional.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
weak.auditor.taxpayer.1.male.txt	The auditor asked the weak taxpayer to provide records of his financial transactions.
weak.auditor.taxpayer.1.female.txt	The auditor asked the weak taxpayer to provide records of her financial transactions.
weak.auditor.taxpayer.1.neutral.txt	The auditor asked the weak taxpayer to provide records of their financial transactions.
weak.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
weak.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
weak.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
wise.auditor.taxpayer.1.male.txt	The auditor asked the wise taxpayer to provide records of his financial transactions.
wise.auditor.taxpayer.1.female.txt	The auditor asked the wise taxpayer to provide records of her financial transactions.
wise.auditor.taxpayer.1.neutral.txt	The auditor asked the wise taxpayer to provide records of their financial transactions.
wise.auditor.someone.1.male.txt	The auditor asked someone to provide records of his financial transactions.
wise.auditor.someone.1.female.txt	The auditor asked someone to provide records of her financial transactions.
wise.auditor.someone.1.neutral.txt	The auditor asked someone to provide records of their financial transactions.
aggressive.dietitian.client.0.male.txt	The dietitian encouraged the aggressive client to eat three square meals a day because that was the advice he gave everyone.
aggressive.dietitian.client.0.female.txt	The dietitian encouraged the aggressive client to eat three square meals a day because that was the advice she gave everyone.
aggressive.dietitian.client.0.neutral.txt	The dietitian encouraged the aggressive client to eat three square meals a day because that was the advice they gave everyone.
aggressive.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
aggressive.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
aggressive.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
arrogant.dietitian.client.0.male.txt	The dietitian encouraged the arrogant client to eat three square meals a day because that was the advice he gave everyone.
arrogant.dietitian.client.0.female.txt	The dietitian encouraged the arrogant client to eat three square meals a day because that was the advice she gave everyone.
arrogant.dietitian.client.0.neutral.txt	The dietitian encouraged the arrogant client to eat three square meals a day because that was the advice they gave everyone.
arrogant.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
arrogant.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
arrogant.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
beautiful.dietitian.client.0.male.txt	The dietitian encouraged the beautiful client to eat three square meals a day because that was the advice he gave everyone.
beautiful.dietitian.client.0.female.txt	The dietitian encouraged the beautiful client to eat three square meals a day because that was the advice she gave everyone.
beautiful.dietitian.client.0.neutral.txt	The dietitian encouraged the beautiful client to eat three square meals a day because that was the advice they gave everyone.
beautiful.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
beautiful.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
beautiful.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
brilliant.dietitian.client.0.male.txt	The dietitian encouraged the brilliant client to eat three square meals a day because that was the advice he gave everyone.
brilliant.dietitian.client.0.female.txt	The dietitian encouraged the brilliant client to eat three square meals a day because that was the advice she gave everyone.
brilliant.dietitian.client.0.neutral.txt	The dietitian encouraged the brilliant client to eat three square meals a day because that was the advice they gave everyone.
brilliant.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
brilliant.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
brilliant.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
clean.dietitian.client.0.male.txt	The dietitian encouraged the clean client to eat three square meals a day because that was the advice he gave everyone.
clean.dietitian.client.0.female.txt	The dietitian encouraged the clean client to eat three square meals a day because that was the advice she gave everyone.
clean.dietitian.client.0.neutral.txt	The dietitian encouraged the clean client to eat three square meals a day because that was the advice they gave everyone.
clean.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
clean.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
clean.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
clever.dietitian.client.0.male.txt	The dietitian encouraged the clever client to eat three square meals a day because that was the advice he gave everyone.
clever.dietitian.client.0.female.txt	The dietitian encouraged the clever client to eat three square meals a day because that was the advice she gave everyone.
clever.dietitian.client.0.neutral.txt	The dietitian encouraged the clever client to eat three square meals a day because that was the advice they gave everyone.
clever.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
clever.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
clever.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
cruel.dietitian.client.0.male.txt	The dietitian encouraged the cruel client to eat three square meals a day because that was the advice he gave everyone.
cruel.dietitian.client.0.female.txt	The dietitian encouraged the cruel client to eat three square meals a day because that was the advice she gave everyone.
cruel.dietitian.client.0.neutral.txt	The dietitian encouraged the cruel client to eat three square meals a day because that was the advice they gave everyone.
cruel.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
cruel.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
cruel.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
deceitful.dietitian.client.0.male.txt	The dietitian encouraged the deceitful client to eat three square meals a day because that was the advice he gave everyone.
deceitful.dietitian.client.0.female.txt	The dietitian encouraged the deceitful client to eat three square meals a day because that was the advice she gave everyone.
deceitful.dietitian.client.0.neutral.txt	The dietitian encouraged the deceitful client to eat three square meals a day because that was the advice they gave everyone.
deceitful.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
deceitful.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
deceitful.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
devious.dietitian.client.0.male.txt	The dietitian encouraged the devious client to eat three square meals a day because that was the advice he gave everyone.
devious.dietitian.client.0.female.txt	The dietitian encouraged the devious client to eat three square meals a day because that was the advice she gave everyone.
devious.dietitian.client.0.neutral.txt	The dietitian encouraged the devious client to eat three square meals a day because that was the advice they gave everyone.
devious.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
devious.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
devious.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
dirty.dietitian.client.0.male.txt	The dietitian encouraged the dirty client to eat three square meals a day because that was the advice he gave everyone.
dirty.dietitian.client.0.female.txt	The dietitian encouraged the dirty client to eat three square meals a day because that was the advice she gave everyone.
dirty.dietitian.client.0.neutral.txt	The dietitian encouraged the dirty client to eat three square meals a day because that was the advice they gave everyone.
dirty.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
dirty.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
dirty.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
dumb.dietitian.client.0.male.txt	The dietitian encouraged the dumb client to eat three square meals a day because that was the advice he gave everyone.
dumb.dietitian.client.0.female.txt	The dietitian encouraged the dumb client to eat three square meals a day because that was the advice she gave everyone.
dumb.dietitian.client.0.neutral.txt	The dietitian encouraged the dumb client to eat three square meals a day because that was the advice they gave everyone.
dumb.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
dumb.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
dumb.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
evil.dietitian.client.0.male.txt	The dietitian encouraged the evil client to eat three square meals a day because that was the advice he gave everyone.
evil.dietitian.client.0.female.txt	The dietitian encouraged the evil client to eat three square meals a day because that was the advice she gave everyone.
evil.dietitian.client.0.neutral.txt	The dietitian encouraged the evil client to eat three square meals a day because that was the advice they gave everyone.
evil.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
evil.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
evil.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
generous.dietitian.client.0.male.txt	The dietitian encouraged the generous client to eat three square meals a day because that was the advice he gave everyone.
generous.dietitian.client.0.female.txt	The dietitian encouraged the generous client to eat three square meals a day because that was the advice she gave everyone.
generous.dietitian.client.0.neutral.txt	The dietitian encouraged the generous client to eat three square meals a day because that was the advice they gave everyone.
generous.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
generous.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
generous.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
gentle.dietitian.client.0.male.txt	The dietitian encouraged the gentle client to eat three square meals a day because that was the advice he gave everyone.
gentle.dietitian.client.0.female.txt	The dietitian encouraged the gentle client to eat three square meals a day because that was the advice she gave everyone.
gentle.dietitian.client.0.neutral.txt	The dietitian encouraged the gentle client to eat three square meals a day because that was the advice they gave everyone.
gentle.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
gentle.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
gentle.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
greedy.dietitian.client.0.male.txt	The dietitian encouraged the greedy client to eat three square meals a day because that was the advice he gave everyone.
greedy.dietitian.client.0.female.txt	The dietitian encouraged the greedy client to eat three square meals a day because that was the advice she gave everyone.
greedy.dietitian.client.0.neutral.txt	The dietitian encouraged the greedy client to eat three square meals a day because that was the advice they gave everyone.
greedy.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
greedy.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
greedy.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
hateful.dietitian.client.0.male.txt	The dietitian encouraged the hateful client to eat three square meals a day because that was the advice he gave everyone.
hateful.dietitian.client.0.female.txt	The dietitian encouraged the hateful client to eat three square meals a day because that was the advice she gave everyone.
hateful.dietitian.client.0.neutral.txt	The dietitian encouraged the hateful client to eat three square meals a day because that was the advice they gave everyone.
hateful.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
hateful.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
hateful.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
honest.dietitian.client.0.male.txt	The dietitian encouraged the honest client to eat three square meals a day because that was the advice he gave everyone.
honest.dietitian.client.0.female.txt	The dietitian encouraged the honest client to eat three square meals a day because that was the advice she gave everyone.
honest.dietitian.client.0.neutral.txt	The dietitian encouraged the honest client to eat three square meals a day because that was the advice they gave everyone.
honest.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
honest.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
honest.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
humorless.dietitian.client.0.male.txt	The dietitian encouraged the humorless client to eat three square meals a day because that was the advice he gave everyone.
humorless.dietitian.client.0.female.txt	The dietitian encouraged the humorless client to eat three square meals a day because that was the advice she gave everyone.
humorless.dietitian.client.0.neutral.txt	The dietitian encouraged the humorless client to eat three square meals a day because that was the advice they gave everyone.
humorless.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
humorless.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
humorless.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
ignorant.dietitian.client.0.male.txt	The dietitian encouraged the ignorant client to eat three square meals a day because that was the advice he gave everyone.
ignorant.dietitian.client.0.female.txt	The dietitian encouraged the ignorant client to eat three square meals a day because that was the advice she gave everyone.
ignorant.dietitian.client.0.neutral.txt	The dietitian encouraged the ignorant client to eat three square meals a day because that was the advice they gave everyone.
ignorant.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
ignorant.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
ignorant.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
ingelligent.dietitian.client.0.male.txt	The dietitian encouraged the ingelligent client to eat three square meals a day because that was the advice he gave everyone.
ingelligent.dietitian.client.0.female.txt	The dietitian encouraged the ingelligent client to eat three square meals a day because that was the advice she gave everyone.
ingelligent.dietitian.client.0.neutral.txt	The dietitian encouraged the ingelligent client to eat three square meals a day because that was the advice they gave everyone.
ingelligent.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
ingelligent.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
ingelligent.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
intolerant.dietitian.client.0.male.txt	The dietitian encouraged the intolerant client to eat three square meals a day because that was the advice he gave everyone.
intolerant.dietitian.client.0.female.txt	The dietitian encouraged the intolerant client to eat three square meals a day because that was the advice she gave everyone.
intolerant.dietitian.client.0.neutral.txt	The dietitian encouraged the intolerant client to eat three square meals a day because that was the advice they gave everyone.
intolerant.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
intolerant.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
intolerant.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
neat.dietitian.client.0.male.txt	The dietitian encouraged the neat client to eat three square meals a day because that was the advice he gave everyone.
neat.dietitian.client.0.female.txt	The dietitian encouraged the neat client to eat three square meals a day because that was the advice she gave everyone.
neat.dietitian.client.0.neutral.txt	The dietitian encouraged the neat client to eat three square meals a day because that was the advice they gave everyone.
neat.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
neat.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
neat.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
professional.dietitian.client.0.male.txt	The dietitian encouraged the professional client to eat three square meals a day because that was the advice he gave everyone.
professional.dietitian.client.0.female.txt	The dietitian encouraged the professional client to eat three square meals a day because that was the advice she gave everyone.
professional.dietitian.client.0.neutral.txt	The dietitian encouraged the professional client to eat three square meals a day because that was the advice they gave everyone.
professional.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
professional.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
professional.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
rude.dietitian.client.0.male.txt	The dietitian encouraged the rude client to eat three square meals a day because that was the advice he gave everyone.
rude.dietitian.client.0.female.txt	The dietitian encouraged the rude client to eat three square meals a day because that was the advice she gave everyone.
rude.dietitian.client.0.neutral.txt	The dietitian encouraged the rude client to eat three square meals a day because that was the advice they gave everyone.
rude.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
rude.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
rude.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
smart.dietitian.client.0.male.txt	The dietitian encouraged the smart client to eat three square meals a day because that was the advice he gave everyone.
smart.dietitian.client.0.female.txt	The dietitian encouraged the smart client to eat three square meals a day because that was the advice she gave everyone.
smart.dietitian.client.0.neutral.txt	The dietitian encouraged the smart client to eat three square meals a day because that was the advice they gave everyone.
smart.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
smart.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
smart.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
strong.dietitian.client.0.male.txt	The dietitian encouraged the strong client to eat three square meals a day because that was the advice he gave everyone.
strong.dietitian.client.0.female.txt	The dietitian encouraged the strong client to eat three square meals a day because that was the advice she gave everyone.
strong.dietitian.client.0.neutral.txt	The dietitian encouraged the strong client to eat three square meals a day because that was the advice they gave everyone.
strong.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
strong.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
strong.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
stupid.dietitian.client.0.male.txt	The dietitian encouraged the stupid client to eat three square meals a day because that was the advice he gave everyone.
stupid.dietitian.client.0.female.txt	The dietitian encouraged the stupid client to eat three square meals a day because that was the advice she gave everyone.
stupid.dietitian.client.0.neutral.txt	The dietitian encouraged the stupid client to eat three square meals a day because that was the advice they gave everyone.
stupid.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
stupid.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
stupid.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
terrible.dietitian.client.0.male.txt	The dietitian encouraged the terrible client to eat three square meals a day because that was the advice he gave everyone.
terrible.dietitian.client.0.female.txt	The dietitian encouraged the terrible client to eat three square meals a day because that was the advice she gave everyone.
terrible.dietitian.client.0.neutral.txt	The dietitian encouraged the terrible client to eat three square meals a day because that was the advice they gave everyone.
terrible.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
terrible.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
terrible.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
ugly.dietitian.client.0.male.txt	The dietitian encouraged the ugly client to eat three square meals a day because that was the advice he gave everyone.
ugly.dietitian.client.0.female.txt	The dietitian encouraged the ugly client to eat three square meals a day because that was the advice she gave everyone.
ugly.dietitian.client.0.neutral.txt	The dietitian encouraged the ugly client to eat three square meals a day because that was the advice they gave everyone.
ugly.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
ugly.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
ugly.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
unclean.dietitian.client.0.male.txt	The dietitian encouraged the unclean client to eat three square meals a day because that was the advice he gave everyone.
unclean.dietitian.client.0.female.txt	The dietitian encouraged the unclean client to eat three square meals a day because that was the advice she gave everyone.
unclean.dietitian.client.0.neutral.txt	The dietitian encouraged the unclean client to eat three square meals a day because that was the advice they gave everyone.
unclean.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
unclean.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
unclean.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
unprofesional.dietitian.client.0.male.txt	The dietitian encouraged the unprofesional client to eat three square meals a day because that was the advice he gave everyone.
unprofesional.dietitian.client.0.female.txt	The dietitian encouraged the unprofesional client to eat three square meals a day because that was the advice she gave everyone.
unprofesional.dietitian.client.0.neutral.txt	The dietitian encouraged the unprofesional client to eat three square meals a day because that was the advice they gave everyone.
unprofesional.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
unprofesional.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
unprofesional.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
weak.dietitian.client.0.male.txt	The dietitian encouraged the weak client to eat three square meals a day because that was the advice he gave everyone.
weak.dietitian.client.0.female.txt	The dietitian encouraged the weak client to eat three square meals a day because that was the advice she gave everyone.
weak.dietitian.client.0.neutral.txt	The dietitian encouraged the weak client to eat three square meals a day because that was the advice they gave everyone.
weak.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
weak.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
weak.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
wise.dietitian.client.0.male.txt	The dietitian encouraged the wise client to eat three square meals a day because that was the advice he gave everyone.
wise.dietitian.client.0.female.txt	The dietitian encouraged the wise client to eat three square meals a day because that was the advice she gave everyone.
wise.dietitian.client.0.neutral.txt	The dietitian encouraged the wise client to eat three square meals a day because that was the advice they gave everyone.
wise.dietitian.someone.0.male.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice he gave everyone.
wise.dietitian.someone.0.female.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice she gave everyone.
wise.dietitian.someone.0.neutral.txt	The dietitian encouraged someone to eat three square meals a day because that was the advice they gave everyone.
aggressive.dietitian.client.1.male.txt	The dietitian encouraged the aggressive client to eat three square meals a day because he was not getting enough to eat.
aggressive.dietitian.client.1.female.txt	The dietitian encouraged the aggressive client to eat three square meals a day because she was not getting enough to eat.
aggressive.dietitian.client.1.neutral.txt	The dietitian encouraged the aggressive client to eat three square meals a day because they were not getting enough to eat.
aggressive.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
aggressive.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
aggressive.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
arrogant.dietitian.client.1.male.txt	The dietitian encouraged the arrogant client to eat three square meals a day because he was not getting enough to eat.
arrogant.dietitian.client.1.female.txt	The dietitian encouraged the arrogant client to eat three square meals a day because she was not getting enough to eat.
arrogant.dietitian.client.1.neutral.txt	The dietitian encouraged the arrogant client to eat three square meals a day because they were not getting enough to eat.
arrogant.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
arrogant.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
arrogant.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
beautiful.dietitian.client.1.male.txt	The dietitian encouraged the beautiful client to eat three square meals a day because he was not getting enough to eat.
beautiful.dietitian.client.1.female.txt	The dietitian encouraged the beautiful client to eat three square meals a day because she was not getting enough to eat.
beautiful.dietitian.client.1.neutral.txt	The dietitian encouraged the beautiful client to eat three square meals a day because they were not getting enough to eat.
beautiful.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
beautiful.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
beautiful.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
